id,Title,Author,Subjects,Median Entropy Rate,Mean Entropy Rate,Estimated Posterior Probability,Source File
329,Island Nights' Entertainments,"Stevenson, Robert Louis",Islands of the Pacific -- Fiction Short stories,0.8149671112265251,0.8140942295141367,73.20814514160156,Guten_index329.json
3290,Valerius Terminus: Of the Interpretation of Nature,"Bacon, Francis",Science -- Methodology,1.071509875024497,1.0672959453680146,94.94422149658203,Guten_index3290.json
3291,"John Marshall and the Constitution, a Chronicle of the Supreme Court","Corwin, Edward Samuel","Constitutional history -- United States Marshall, John, 1755-1835 United States. Supreme Court",0.888769393933041,0.8912665319909667,93.69782257080078,Guten_index3291.json
3292,The Clever Woman of the Family,"Yonge, Charlotte M. (Charlotte Mary)",Domestic fiction Sex role -- Fiction Single women -- Fiction Women -- England -- Fiction Young women -- Fiction,0.7479400391679445,0.7661813426401147,89.94596099853516,Guten_index3292.json
3293,"Chronicle of the Conquest of Granada, from the mss. of Fray Antonio Agapida","Irving, Washington","Granada (Spain : Reino) -- History -- Spanish Conquest, 1476-1492",0.8100719104744666,0.7954807396865512,93.05767059326172,Guten_index3293.json
3294,The sea-hawk,"Sabatini, Rafael","Adventure stories Africa, North -- Fiction British -- Africa, North -- Fiction Cornwall (England : County) -- Fiction Historical fiction Muslims -- Fiction Pirates -- Fiction Sea stories",0.8828198097927671,0.8992811308998603,93.01012420654297,Guten_index3294.json
3295,"The Poems of Emma Lazarus, Volume 1","Lazarus, Emma",American poetry Literature -- Collections,0.7387517979926932,0.7473004041040198,71.45478820800781,Guten_index3295.json
3296,The Confessions of St. Augustine,"Augustine, of Hippo, Saint","Augustine, of Hippo, Saint, 354-430 Bishops -- Algeria -- Hippo (Extinct city) -- Biography Catholic Church -- Bishops -- Biography Christian saints -- Algeria -- Hippo (Extinct city) -- Biography",0.6957320180980704,0.6696156645439462,60.26506423950195,Guten_index3296.json
3297,Schnock: ein niederländisches Gemälde,"Hebbel, Friedrich","Germany -- Social life and customs -- 19th century -- Fiction Germany, Northern -- Fiction",0.6600009332697945,0.5903417824765295,51.62623977661133,Guten_index3297.json
3298,Mr. Honey's Banking Dictionary (German-English),"Honig, Winfried",English language -- Dictionaries -- German German language -- Dictionaries -- English,0.8896599850993017,0.8897482096453009,93.68965148925781,Guten_index3298.json
3299,Mr. Honey's Banking Dictionary (English-German),"Honig, Winfried",English language -- Dictionaries -- German German language -- Dictionaries -- English,0.8507487679003348,0.849322344990718,93.4412841796875,Guten_index3299.json
33,The Scarlet Letter,"Hawthorne, Nathaniel","Adultery -- Fiction Boston (Mass.) -- History -- Colonial period, ca. 1600-1775 -- Fiction Clergy -- Fiction Historical fiction Illegitimate children -- Fiction Married women -- Fiction Psychological fiction Puritans -- Fiction Revenge -- Fiction Triangles (Interpersonal relations) -- Fiction Women immigrants -- Fiction",0.781853839714606,0.8245202633851996,86.38330078125,Guten_index33.json
330,Where There's a Will,"Rinehart, Mary Roberts",Detective and mystery stories Health resorts -- Fiction Humorous stories Impersonation -- Fiction Love stories Man-woman relationships -- Fiction,0.7787707704147879,0.7494255549262245,59.384788513183594,Guten_index330.json
3300,An Inquiry into the Nature and Causes of the Wealth of Nations,"Smith, Adam",Economics,0.712999052249972,0.7082899323773215,88.92191314697266,Guten_index3300.json
3301,The Naturewoman,"Sinclair, Upton",American drama -- 20th century,0.5983301462241803,0.5754220284721729,59.6710090637207,Guten_index3301.json
3302,The Second-Story Man,"Sinclair, Upton",American drama -- 20th century,0.35000000000000003,0.35000000000000003,50.46733093261719,Guten_index3302.json
3303,Prince Hagen,"Sinclair, Upton",American drama -- 20th century,0.7128026054534243,0.711719486724718,58.79428482055664,Guten_index3303.json
3304,The Machine,"Sinclair, Upton",American drama -- 20th century New York (N.Y.) -- Drama Political corruption -- Drama Socialists -- Drama Tammany Hall -- Drama,0.7185907008996063,0.7025144315937814,63.451377868652344,Guten_index3304.json
3305,Ballads of Peace in War,"Earls, Michael",American poetry,0.6610381909781224,0.6501701654927016,54.87266159057617,Guten_index3305.json
3306,"At Suvla Bay: Being the notes and sketches of scenes, characters and adventures of the Dardanelles campaign, made by John Hargrave (""White Fox"") while serving with the 32nd field ambulance, X division, Mediterranean expeditionary force, during the great war.","Hargrave, John","World War, 1914-1918 -- Campaigns -- Turkey -- Gallipoli Peninsula -- Personal narratives, British World War, 1914-1918 -- Medical care World War, 1914-1918 -- Personal narratives, British",0.8161242173996746,0.8320325409334248,93.19186401367188,Guten_index3306.json
3307,"The Pagan Tribes of Borneo: A Description of Their Physical Moral and Intellectual Condition, with Some Discussion of Their Ethnic Relations","Hose, Charles, McDougall, William",Anthropometry -- Borneo Borneo -- Social life and customs Ethnology -- Borneo Material culture -- Borneo,0.7724831869540834,0.774084095445023,82.94639587402344,Guten_index3307.json
3308,The Bontoc Igorot,"Jenks, Albert Ernest",Bontoks (Philippine people) Ethnology -- Philippines Igorot (Philippine people),0.7910063738984241,0.7818216581731925,89.75605773925781,Guten_index3308.json
3309,Manners and Monuments of Prehistoric Peoples,"Nadaillac, Jean-François-Albert du Pouget, marquis de",Archaeology Prehistoric peoples,0.9066292062110364,0.9264610325743231,93.99894714355469,Guten_index3309.json
331,The Mucker,"Burroughs, Edgar Rice",Adventure stories American fiction -- 20th century,0.7832882070040262,0.8015839674661748,75.64500427246094,Guten_index331.json
3310,A Forgotten Empire (Vijayanagar): A Contribution to the History of India,"Sewell, Robert, Nunes, Fernão, active 16th century, Paes, Domingos, active 16th century",Vijayanagar (Empire) -- History,0.9511290520183827,0.9255427340337159,93.99894714355469,Guten_index3310.json
3311,The Californiacs,"Gillmore, Inez Haynes",California -- Description and travel,0.7678567214510863,0.8208281878194372,81.1353530883789,Guten_index3311.json
3312,The Native Son,"Gillmore, Inez Haynes",California,0.8746064944683506,0.9224855845300431,93.17939758300781,Guten_index3312.json
3313,A Bit of Old China,"Stoddard, Charles Warren",Chinese -- California -- San Francisco,0.8234440065783818,0.825360594161771,92.97979736328125,Guten_index3313.json
3314,The City That Was: A Requiem of Old San Francisco,"Irwin, Will",San Francisco (Calif.) -- Description and travel San Francisco (Calif.) -- History San Francisco (Calif.) -- Social life and customs,0.7616943863516641,0.7568093399358786,74.67604064941406,Guten_index3314.json
3315,Down the Mother Lode,"Hemphill, Vivia","California -- Gold discoveries -- Fiction Frontier and pioneer life -- California -- Fiction Short stories, American",0.856656570839879,0.8653186233556969,75.75048828125,Guten_index3315.json
3316,How Members of Congress Are Bribed,"Moore, J. Hampton (Joseph Hampton)",Bribery United States. Congress,0.732106143242473,0.7712687612895812,54.592185974121094,Guten_index3316.json
3317,Now It Can Be Told,"Gibbs, Philip","World War, 1914-1918 World War, 1914-1918 -- Great Britain",0.8829212667786402,0.8505442192944668,90.8783950805664,Guten_index3317.json
3318,Days with Sir Roger De Coverley,"Steele, Richard, Sir, Addison, Joseph",English essays,0.8449574765479371,0.9009253072446657,90.8934555053711,Guten_index3318.json
3319,Letters to Dead Authors,"Lang, Andrew","Authors -- Biography Authors, English -- Biography Literature -- History and criticism",1.0088435317621631,0.960858945526774,94.12106323242188,Guten_index3319.json
332,The Burial of the Guns,"Page, Thomas Nelson",Short stories United States -- Social life and customs -- 19th century -- Fiction,0.8077417151187765,0.8068678578181243,83.73175048828125,Guten_index332.json
3320,Mohammed Ali and His House,"Mühlbach, L. (Luise)","Egypt -- History -- Mohammed Ali, 1805-1849 -- Fiction Muhammad Ali Basha, Governor of Egypt, 1769-1849 -- Fiction",0.7137916658358331,0.7433772453480367,76.85807037353516,Guten_index3320.json
3321,Children of the Whirlwind,"Scott, Leroy",Criminals -- Fiction Ex-convicts -- Fiction Love stories,0.7669629059703895,0.8049144284504035,89.83805847167969,Guten_index3321.json
3322,East Lynne,"Wood, Henry, Mrs.",Accident victims -- Fiction Domestic fiction England -- Fiction France -- Fiction Governesses -- Fiction Illegitimate children -- Fiction Psychological fiction Runaway wives -- Fiction Seduction -- Fiction,0.7786781215286136,0.7811113381158845,86.56822967529297,Guten_index3322.json
3323,The Ward of King Canute: A Romance of the Danish Conquest,"Liljencrantz, Ottilie A. (Ottilia Adelina)","Canute I, King of England, 995?-1035 -- Fiction Great Britain -- History -- Canute, 1017-1035 -- Fiction",0.759061270211566,0.7800164907193095,70.31449127197266,Guten_index3323.json
3324,A Rebellious Heroine,"Bangs, John Kendrick",Authors -- Fiction,0.7702207699865675,0.7974729348964341,69.72370910644531,Guten_index3324.json
3325,Locrine: A Tragedy,"Swinburne, Algernon Charles",Britons -- Drama Tragedies (Drama),0.6590641485581525,0.657904692803113,60.03235626220703,Guten_index3325.json
3326,The Well-Beloved: A Sketch of a Temperament,"Hardy, Thomas",Man-woman relationships -- Fiction Mothers and daughters -- Fiction Portland (England) -- Fiction Psychological fiction Sculptors -- Fiction,0.763170867171435,0.7881833176448537,91.04678344726562,Guten_index3326.json
3327,Bulfinch's Mythology: The Age of Fable,"Bulfinch, Thomas","Folklore -- Europe Mythology Mythology, Classical",0.8027577167086278,0.793921279353397,70.89193725585938,Guten_index3327.json
3328,Man and Superman: A Comedy and a Philosophy,"Shaw, Bernard",English drama Man-woman relationships -- Drama,0.7375616513180676,0.7487817230128121,70.26305389404297,Guten_index3328.json
3329,Caesar and Cleopatra,"Shaw, Bernard","Antonius, Marcus, 83 B.C.?-30 B.C. -- Drama Caesar, Julius -- Drama Cleopatra, Queen of Egypt, -30 B.C. -- Drama",0.6936751464794402,0.6899467828874193,88.00088500976562,Guten_index3329.json
333,Robert Louis Stevenson,"Raleigh, Walter Alexander, Sir","Authors, Scottish -- 19th century -- Biography Stevenson, Robert Louis, 1850-1894",0.8820465336352964,0.9435872484838042,85.1754150390625,Guten_index333.json
3330,The Analects of Confucius (from the Chinese Classics),Confucius,"Ethics -- China Philosophy, Chinese",0.7342630975914652,0.7619578693959874,80.67317962646484,Guten_index3330.json
3331,The Diary of Samuel Pepys,"Pepys, Samuel","Cabinet officers -- Great Britain -- Diaries Diarists -- Great Britain -- Diaries Great Britain -- History -- Charles II, 1660-1685 -- Sources Great Britain -- Social life and customs -- 17th century -- Sources Pepys, Samuel, 1633-1703 -- Diaries",0.7364208654110622,0.7104391134061899,88.20259094238281,Guten_index3331.json
3332,The Variation of Animals and Plants under Domestication,"Darwin, Charles","Domestic animals Plants, Cultivated Variation (Biology)",0.8729372512304396,0.8603013258197441,93.25670623779297,Guten_index3332.json
3333,Os Lusíadas,"Camões, Luís de","Epic poetry, Portuguese Explorers -- Portugal -- Poetry Gama, Vasco da, 1469-1524 -- Poetry India -- Discovery and exploration -- Poetry Portugal -- Colonies -- Asia -- Poetry Portuguese poetry -- Classical period, 1500-1700",0.4852219387590471,0.48426712119156495,70.90245056152344,Guten_index3333.json
3334,Drake's Great Armada,"Bigges, Walter","Drake, Francis, approximately 1540-1596 -- Travel -- West Indies Explorers -- America -- Biography Explorers -- Great Britain -- Biography West Indies Expedition, 1585-1586",0.739661981879745,0.7215075050140347,57.495235443115234,Guten_index3334.json
3335,Theodore Roosevelt: An Autobiography,"Roosevelt, Theodore","Presidents -- United States -- Biography Roosevelt, Theodore, 1858-1919",0.8160305265952031,0.7993373591233385,86.3406982421875,Guten_index3335.json
3336,Within an Inch of His Life,"Gaboriau, Emile",Arsonists -- Fiction Detective and mystery stories Fires -- Fiction Paris (France) -- Fiction,0.7753950740669613,0.7577703952922523,91.55623626708984,Guten_index3336.json
3337,"Hunting the Grisly and Other Sketches: An Account of the Big Game of the United States and its Chase with Horse, Hound, and Rifle","Roosevelt, Theodore",Hunting -- United States,0.7633252907004395,0.7771502257064357,74.3125,Guten_index3337.json
3338,Sir Humphrey Gilbert's Voyage to Newfoundland,"Hayes, Edward, active 1602","Gilbert, Humphrey, Sir, 1539?-1583 Newfoundland and Labrador -- History Voyages and travels",0.7163137673891449,0.7179188181077176,62.08692169189453,Guten_index3338.json
3339,The Wandering Jew — Volume 01,"Sue, Eugène","France -- History -- Louis Philippe, 1830-1848 -- Fiction Historical fiction Inheritance and succession -- Fiction Jesuits -- Fiction Wandering Jew -- Fiction",0.7570845735802673,0.7794129474590592,81.7437744140625,Guten_index3339.json
334,Episodes in Van Bibber's Life,"Davis, Richard Harding","Fiction Short stories, American",0.7722197606536133,0.7684443075552545,81.06377410888672,Guten_index334.json
3340,The Wandering Jew — Volume 02,"Sue, Eugène","France -- History -- Louis Philippe, 1830-1848 -- Fiction Historical fiction Inheritance and succession -- Fiction Jesuits -- Fiction Wandering Jew -- Fiction",0.7642855417396918,0.7626012513811776,91.84455871582031,Guten_index3340.json
3341,The Wandering Jew — Volume 03,"Sue, Eugène","France -- History -- Louis Philippe, 1830-1848 -- Fiction Historical fiction Inheritance and succession -- Fiction Jesuits -- Fiction Wandering Jew -- Fiction",0.7719289904969981,0.7244760742516856,89.75605773925781,Guten_index3341.json
3342,The Wandering Jew — Volume 04,"Sue, Eugène","France -- History -- Louis Philippe, 1830-1848 -- Fiction Historical fiction Inheritance and succession -- Fiction Jesuits -- Fiction Wandering Jew -- Fiction",0.7472347975749039,0.7393755294170228,90.46895599365234,Guten_index3342.json
3343,The Wandering Jew — Volume 05,"Sue, Eugène","France -- History -- Louis Philippe, 1830-1848 -- Fiction Historical fiction Inheritance and succession -- Fiction Jesuits -- Fiction Wandering Jew -- Fiction",0.7332551291560119,0.7591419787152545,72.00726318359375,Guten_index3343.json
